original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
125113,KRT222,0.0015230368028510885,0.004076588234276739,0.0024946218953491098,0.002793732860642385,0.001465663173067862,0.0024707285932374376
1258,CNGB1,0.0036319011150645654,0.004269271324791153,0.005154061139731367,0.00351963418093118,0.0026118377999623313,0.0038373411120961195
1259,CNGA1,0.0024703354431300207,0.0030107648089017316,0.0038088678885544584,0.004190029065410919,0.0021569602801145065,0.0031273914972223273
126006,PCP2,0.0012646376252848028,0.0026623736405724106,0.0017268377373157791,0.0017493662951391323,0.0010979412458508467,0.0017002313088325942
1261,CNGA3,0.003101583654103277,0.0051456568375538945,0.006223906056801925,0.005705939498211557,0.0025343947769189057,0.0045422961647179115
126205,NLRP8,0.0019140804250839109,0.003065748074679472,0.0030876550871418683,0.0028846887242882624,0.0010881044911138483,0.0024080553604614724
126206,NLRP5,0.004499760169756089,0.005585046326214,0.006912534130169742,0.006758680763695969,0.0030983515023605694,0.005370874578439273
126353,MISP,0.0023129443497340993,0.002602666539436708,0.0029945847702092534,0.002688944311201865,0.0016285896434142936,0.002445545922799244
126393,HSPB6,0.0016974855851461749,0.002961967781692001,0.0021826221348384277,0.0017090996130401353,0.0020119237762682633,0.0021126197781970004
1264,CNN1,0.0021055068137270866,0.00143298922515869,0.001978110926472637,0.001316581143223507,0.0016925226624762328,0.0017051421542116306
126410,CYP4F22,0.0038145222186479234,0.0038306964039828027,0.004724922029660545,0.0032926817503432537,0.002482066667918347,0.0036289778141105748
