original_gene_id,hugo_symbol,mean_abs_shap_basal,mean_abs_shap_her2,mean_abs_shap_luminal_A,mean_abs_shap_luminal_B,mean_abs_shap_normal,mean_abs_shap_overall
10143,CLEC3A,0.005382587255998404,0.006772395967480079,0.020603091658768113,0.027791101687389342,0.004966910867565263,0.013103217487440238
10158,PDZK1IP1,0.0016668293318445814,0.0003265856400120303,0.0004252139534492223,0.006351077249729919,0.005436069638388322,0.002841155162684815
10164,CHST4,0.0018913275957108723,0.0034976756293088685,0.0025666158505336626,0.004723947027063174,0.0005508851253898219,0.00264609024560128
10200,MPHOSPH6,0.0002027769367150103,0.018584156862669593,0.011109022321747954,0.012042680948594689,0.004770173920980973,0.009341762198141644
10202,DHRS2,0.00896389115170181,0.002039003249277103,0.0026593396340114667,0.0017853636581316333,0.0024800365203482937,0.0035855268426940616
10205,MPZL2,0.00036672759757918206,9.310007484209412e-05,0.0035344293719344003,0.0033171763016767095,0.007125323501895764,0.00288735136958563
1021,CDK6,0.003624767174355792,0.005223260907680979,0.004064215155487861,0.0035762838049160045,0.002086582702048645,0.0037150219488978563
10218,ANGPTL7,0.0010003386574708904,0.0016318732235120446,0.0013758151508259358,0.01328915065088859,0.015296521789522028,0.006518739894443898
10232,MSLN,0.006486749288152001,0.005494907982549602,0.010685032521474123,0.011795712373780088,0.00011889540400095722,0.006916259513991355
10234,LRRC17,0.0019106820751523643,0.0027874289096010735,0.015113566592455234,0.0033913559712514677,0.007024199469940158,0.006045446603680059
10253,SPRY2,0.00506016044884713,0.010099337737851412,0.0007723674502726078,0.011916525864848506,0.017728291669783982,0.009115336634320728
10279,PRSS16,0.004341387637809095,0.008700341550426243,0.007257996720310836,0.0010604366766436178,0.0039594753811983616,0.00506392759327763
1029,CDKN2A,0.0047307199097303965,0.0028927061744186675,0.0041858372438577955,0.006971535478300564,0.004623678024263798,0.004680895366114244
10290,SPEG,0.0041192782472273155,0.011345846965040743,0.006306063700253965,0.003625030344760988,0.009907550164641355,0.007060753884384874
10309,CCNO,0.012706810908189347,0.006265845833761618,0.0016951606910911973,0.007027190923439293,0.0022812166874284314,0.005995245008781977
1033,CDKN3,0.0010753261539330093,0.006955483445205935,0.023174572438404317,0.014719546980212985,0.00042406740915746944,0.009269799285382744
10331,B3GNT3,0.004404360807899714,0.012178241577780868,0.00337519221245448,0.009356748980960629,0.004958175211344014,0.00685454375808794
10349,ABCA10,0.004345122494035942,0.0037070571035936768,0.0012803744777535977,0.0003157431103184243,0.007087507449087446,0.003347160926957818
10350,ABCA9,0.006560435667037483,0.000247099081221201,0.00738764616916714,0.002879034434171699,0.0022989506020669194,0.003874633190732888
10351,ABCA8,0.004915590305951615,0.004580355548620103,0.008672465368049973,0.0011697051789864724,0.000346195164121021,0.003936862313145837
1036,CDO1,0.007102714998210308,0.0016468332825995476,0.0059143866142175264,0.0059344838701059525,0.008769670819510932,0.005873617916928853
10361,NPM2,0.00501497582395242,0.005989270651474614,0.0006753705637628986,0.007444762482406281,0.007743685962682367,0.005373613096855716
