Entrez_ID,HUGO_Symbol,Mean_Abs_Linear_Weight,NonLinear_Importance,Coef_basal,Coef_her2,Coef_luminal_A,Coef_luminal_B,Coef_normal
827,CAPN6,0.012853638393772192,0.0834757338182066,0.007535358438086103,0.0005353582936412256,-0.01512184677914571,-0.017012249205284775,0.024063379252703153
2532,ACKR1,0.012826380393241943,0.006867492443808978,0.002310309502408593,-0.021044515777858985,0.0065380300398650525,-0.011021435205245874,0.023217611440831214
5268,SERPINB5,0.012805626081594915,0.016223075664289547,0.019352758328431103,0.005916962321351418,-0.006312723889499326,-0.02570134131448796,0.006744344554204764
11197,WIF1,0.012781383994869408,0.000559206091862851,-0.007002801465097256,-0.006899297244515855,-0.007502514746026708,-0.0105488465315337,0.03195345998717352
388743,CAPN8,0.012736262292180408,0.013935959631948554,-0.01070742902410398,-0.01444828315925398,0.019914671387762088,-0.006684943547093063,0.011925984342688935
222171,PRR15,0.012668772871898215,0.006182712888930342,-0.018298213988337725,0.0065905041699390755,0.019282248919536386,0.005799179090270078,-0.013373718191407816
3868,KRT16,0.012583779970100828,0.004943790786426564,0.013235010231080209,-0.007916393491334304,0.016468392688956217,-0.02354305643391777,0.0017560470052156458
164656,TMPRSS6,0.012480412337237618,0.034678697704460235,-0.020515469525165076,0.004369672226299359,0.02508680219969612,0.0017445564170985649,-0.010685561317928966
7021,TFAP2B,0.012468192258446201,0.010113074068712632,-0.014534952428778638,0.004780542698227541,0.022495375474204556,-0.016635528217336867,0.003894562473683403
3158,HMGCS2,0.012464713730080759,0.014990933702340956,-0.023730312300425896,0.007806246983034289,0.018065290358502427,0.005290246983665181,-0.007431472024775999
7138,TNNT1,0.012414611332389417,0.011785921717857995,0.008278055728301873,0.0017417500323482554,0.011972894808199516,0.009043827762123896,-0.03103652833097354
256394,SERPINA11,0.01233331668078872,0.01032004239867381,-0.01283943762893023,-0.016991496686231497,0.029114111873473444,0.0017191798284983532,-0.0010023573868100728
3852,KRT5,0.012194626442030832,0.16887755603537155,0.004822497385116489,-0.004396327765935501,-0.017921421085603424,-0.008168817253538154,0.02566406871996059
3853,KRT6A,0.012159170286611466,0.0019046143611386966,0.02087693110297412,-0.004217239173220919,0.009520994613554544,-0.009802248602376778,-0.016378437940930968
3929,LBP,0.012142830679951366,0.012090950813318017,-0.0037998194852786327,0.00945895977780061,-0.026557257214599783,0.0055816677457504755,0.01531644917632733
5288,PIK3C2G,0.012080831750169404,0.002564350501752659,0.00424764410131457,-0.00902907440853521,-0.01240850165803311,-0.008764503308855188,0.02595443527410894
7802,DNALI1,0.011967925716136819,0.02563402455793821,-0.02991981429034205,0.00964709316288468,0.010123056524304595,0.002165363557589098,0.007984301045563679
367,AR,0.01187709229641905,0.0071800583953413235,-0.022014524020438717,0.006984799137455633,0.005313045783366115,0.017394885820225872,-0.007678206720608904
6279,S100A8,0.011851225947323407,0.005589344552641834,0.0031332488059177144,0.012922358332023067,-0.022124560745888817,-0.007503504122419698,0.013572457730367735
6288,SAA1,0.01180169407515487,0.005311547938152519,0.007044806593850211,-0.016705281920317575,0.006840461868930992,-0.0127989532675696,0.01561896672510597
344905,ATP13A5,0.01169802226917705,0.009783590498081987,-0.015626306409489935,0.012567366782374096,0.008691902936503026,0.007985785954065506,-0.013618749263452693
7033,TFF3,0.011404376463275806,0.015130725437473087,-0.02417876501136534,-1.8608332258787143e-05,0.00921094097108073,0.019300000187108788,-0.004313567814565391
25984,KRT23,0.011353752085122546,0.004615893644882423,0.010476646030886886,-0.0055174696038049606,0.008921333387363601,-0.022866910609001402,0.008986400794555878
3866,KRT15,0.01112762205855457,0.0035042451215781503,-0.015214913310592756,-0.00242097217435298,0.010233670005993418,-0.010183169661440686,0.017585385140393005
338324,S100A7A,0.01107963841391881,0.009776033093784556,-0.004202968136992037,0.025070386545885583,-0.00728587532240548,0.002628709488911442,-0.01621025257539951
2348,FOLR1,0.011010526005478695,0.0020083313346366547,0.009934537678089692,-0.02550326201972279,0.005556038017721582,0.012035739317885463,-0.0020230529939739483
4588,MUC6,0.010931448311665004,0.005111425017659173,0.001393973884721787,0.013732560327589544,0.012202086566851181,-0.014100239399204548,-0.013228381379957962
124872,B4GALNT2,0.01092025318991426,0.008677633681030474,-0.01688953758465516,0.011401736106641887,-0.010411095390130486,0.004479190154370107,0.01141970671377365
1828,DSG1,0.010888022883649567,0.0027937959797585733,0.0057038950869060644,-0.014766091241014424,0.02117596589957392,-0.012453965968109491,0.00034019622264392887
